"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"99206","1.0","28964","[""CLASS""]","39","""10/999""","[""HWC""]","","","[""Whitlatch Lisa A.""]","""10/999""","100","[""TOH 210""]","30","""The Roman Animal""","123","false","","2","""10/999""","""9/999""","""C""","20142","[""M-F 1040-1240PM""]","","""Research""","2014"
"99207","1.0","1294","[""SOAN""]","20","""18/999""","[""HBS"", ""MCG""]","","","[""Marc David""]","""1/0""","100","[""HH 319""]","18","""Int/Cult Anthropology""","128","false","","2","""0/0""","""1/0""","""C""","20142","[""M-F 1040-1240PM""]","""Introduction to Cultural Anthropology""","""Research""","2014"
"99214","1.0","28970","[""ID""]","21","""10/999""","","","","[""Nicole B. Beckmann""]","""0/999""","100","[""HH 501""]","30","""Exploration in Healthcare""","110","false","""A""","2","""0/999""","""11/999""","""O""","20142","[""MWF 1040-0300PM""]","""Interprofessional Education: Exploration in Healthcare""","""Research""","2014"
"99215","1.0","28970","[""ID""]","17","""9/999""","","","","[""Huehn Susan""]","""2/999""","100","[""HH 501""]","30","""Exploration in Healthcare""","110","false","""B""","2","""1/999""","""5/999""","""O""","20142","[""MWF 1040-0300PM""]","""Interprofessional Education: Exploration in Healthcare""","""Research""","2014"
"99273","1.0","19742","[""ASIAN""]","2","""0/999""","","","","[""Barbara Reed""]","""0/999""","200","","2","""AsianCon2:Asia in America""","216","false","","2","""0/999""","""2/999""","""C""","20142","","""Asian Conversations II: Encountering Asia in America""","""Research""","2014"
"99283","1.0","21545","[""HIST""]","26","""1/999""","[""MCG""]","","","[""Abdulai Iddrisu""]","""6/999""","200","[""TOH 212""]","27","""Topics: Gender in Africa""","289","false","","2","""2/999""","""17/999""","""C""","20142","[""M-F 1040-1240PM""]","""Topics in History""","""Topic""","2014"
"99284","1.0","189","[""CHEM""]","32","""25/999""","","","","[""Adam Dittmer""]","""1/999""","100","[""RNS 390""]","30","""Atom/Molec Structure""","123","false","""C""","2","""0/999""","""6/999""","""C""","20142","[""M-F 0100-0300PM""]","""Atomic and Molecular Structure""","""Research""","2014"
"99287","1.0","1402","[""STAT""]","25","""9/999""","[""AQR""]","","","[""Cory Lanker""]","""6/999""","100","[""TOH 182"", ""TOH 182""]","24","""Prin of Statistics""","110","false","","2","""3/999""","""7/999""","""C""","20142","[""M-F 1040-1200PM"", ""M-F 0100-0230PM""]","""Principles of Statistics""","""Research""","2014"
"99300","1.0","27324","[""RACE""]","23","""21/999""","[""ALS-L"", ""MCD""]","","","[""Janna Knittel""]","""1/999""","100","[""TOH 214""]","24","""Intro to Race & Ethnic St""","121","false","","2","""1/999""","""0/999""","""C""","20142","[""M-F 0100-0300PM""]","""Introduction to Race and Ethnic Studies""","""Research""","2014"
"99304","1.0","223","[""CHEM""]","0","""0/999""","","","","[""Douglas J. Beussman""]","""0/999""","300","","999","""IR/Intracell Metal Quant.""","398","false","""A""","2","""0/999""","""0/999""","""C""","20142","","""Independent Research""","""Research""","2014"
"99327","1.0","795","[""MEDIA""]","4","""0/999""","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""4/999""","""0/999""","""C""","20142","","""Internship""","""Research""","2014"
"99331","1.0","866","[""MUSIC""]","1","""0/999""","","","","[""Justin W. Merritt""]","""0/999""","300","","999","""IR/Code-Based Comp Music""","398","false","""A""","2","""1/999""","""0/999""","""C""","20142","","""Independent Research""","""Research""","2014"
"99337","1.0","451","[""ENGL""]","0","""0/999""","","","","[""Mary E. Trull""]","""0/999""","300","","999","""IR/Wyatt In Context""","398","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"99338","1.0","434","[""ENGL""]","1","""0/999""","[""WRI""]","","","[""Juliet Patterson""]","""0/999""","200","","999","""IS/On Empathy and Writing""","298","false","""B""","2","""0/999""","""1/999""","""C""","20142","","""Independent Study""","""Research""","2014"
"99344","1.0","993","[""PHIL""]","1","""0/999""","[""WRI""]","","","[""Charles Taliaferro""]","""0/999""","300","","999","""IR/Extreme Measures""","398","false","""A""","2","""1/999""","""0/999""","""C""","20142","","""Independent Research""","""Research""","2014"
"99347","1.0","986","[""PHIL""]","1","""0/999""","","","","[""Charles Taliaferro""]","""0/999""","200","","999","""IS/Lit/Phil Scandinavia""","298","false","""A""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"99351","1.0","223","[""CHEM""]","2","""0/999""","","","","[""Robert Hanson""]","""2/999""","300","","999","""IR/Software Development""","398","false","""B""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"99353","1.0","506","[""GERM""]","31","""4/999""","[""ALS-L"", ""HWC""]","","","[""Lavern Rippley""]","""7/999""","100","[""TOH 314""]","30","""Grimm Fairy Tales/Folklor""","147","false","","2","""3/999""","""17/999""","""C""","20142","[""M-F 1040-1240PM""]","""The Grimm Fairy Tales and Folklore""","""Research""","2014"
"99357","1.0","784","[""MGMT""]","1","""0/999""","","","","[""Steve Soderlind""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"99358","1.0","784","[""MGMT""]","3","""0/999""","","","","[""Richard Goedde""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""2/999""","""C""","20142","","""Internship""","""Research""","2014"
"99368","1.0","153","[""BIO""]","1","""0/999""","","","","[""Lisa M. Bowers""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""1/999""","""0/999""","""C""","20142","","""Internship""","""Research""","2014"
"99369","1.0","153","[""BIO""]","3","""0/999""","","","","[""Kevin M. Crisp""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","2","""2/999""","""0/999""","""C""","20142","","""Internship""","""Research""","2014"
"99370","1.0","153","[""BIO""]","2","""0/999""","","","","[""Anne Walter""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","2","""1/999""","""0/999""","""C""","20142","","""Internship""","""Research""","2014"
"99378","1.0","1188","[""PSYCH""]","1","""0/999""","","","","[""Carlo O. Veltri""]","""1/999""","300","","999","""Academic Internship""","394","true","""A""","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"99381","1.0","653","[""FAMST""]","1","""0/999""","","","","[""Susan E. Smalling""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""1/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102300","1.0","344","[""EDUC""]","1","""0/999""","","","","[""Rosemary A. Pfarr-Baker""]","""1/999""","300","","999","""Academic Internship""","394","true","""A""","2","""0/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102303","1.0","223","[""CHEM""]","1","""0/999""","","","","[""Dipannita Kalyani""]","""0/999""","300","","999","""IR/Organometallic Catal I""","398","false","""C""","2","""1/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"102305","1.0","847","[""MUSIC""]","1","""0/999""","","","","[""Linda Berger""]","""0/999""","200","","999","""IS/Tchg Strings-Beg/Group""","298","false","""B""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102306","1.0","222","[""CHEM""]","1","""0/999""","","","","[""Gregory W. Muth""]","""0/999""","300","","999","""Academic Internship""","394","true","""B""","2","""1/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102308","1.0","223","[""CHEM""]","1","""0/999""","","","","[""Daniel A. Everson""]","""0/999""","300","","999","""IR/Conducting Polymer Syn""","398","false","""D""","2","""1/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"102309","1.0","1188","[""PSYCH""]","2","""0/999""","","","","[""Shelly D. Dickinson""]","""0/999""","300","","999","""Academic Internship""","394","true","""B""","2","""2/999""","""0/999""","""O""","20142","","","""Research""","2014"
"102310","1.0","153","[""BIO""]","1","""0/999""","","","","[""Diane K. Angell""]","""0/999""","200","","999","""Academic Internship""","294","true","""D""","2","""0/999""","""1/999""","""O""","20142","","""Internship""","""Research""","2014"
"102315","1.0","1316","[""SOAN""]","1","""0/999""","","","","[""Susi K. Keefe""]","""0/999""","200","","999","""IS/Medical Missions""","298","false","""A""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102316","1.0","847","[""MUSIC""]","1","""0/999""","","","","[""Catherine Ramirez""]","""0/999""","200","","999","""IS/Flute Pedagogy""","298","false","""C""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102318","1.0","847","[""MUSIC""]","1","""0/999""","","","","[""Christopher P. Aspaas""]","""0/999""","200","","999","""IS/Sing Act Stagecraft""","298","false","""D""","2","""1/999""","""0/999""","""C""","20142","","""Independent Study""","""Research""","2014"
"102319","1.0","465","[""ENVST""]","1","""0/999""","","","","[""Kathleen L. Shea""]","""1/999""","200","","999","""IS/Urban as Local Agri""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102328","1.0","313","[""EDUC""]","1","""0/999""","","","","[""Elizabeth A. Leer""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""1/999""","""0/999""","""O""","20142","","","""Research""","2014"
"102330","1.0","204","[""CHEM""]","1","""0/999""","","","","[""Keir Fogarty""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102331","1.0","1315","[""SOAN""]","1","""0/999""","","","","[""Thomas A. Williamson""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102333","1.0","153","[""BIO""]","0","""0/999""","","","","[""Robert W. McClure""]","""0/999""","200","","999","""Academic Internship""","294","true","""E""","2","""0/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102334","1.0","1341","[""SPAN""]","1","""0/999""","","","","[""Gwendolyn Barnes-Karol""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"102335","1.0","1178","[""PSYCH""]","1","""0/999""","","","","[""McMillan Donna K.""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""1/999""","""0/999""","""O""","20142","","","""Research""","2014"
"102336","1.0","1139","[""PSCI""]","1","""0/999""","","","","[""Anthony Pahnke""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102337","1.0","175","[""BIO""]","0","""0/999""","","","","[""Kyle A. Whittinghill""]","""0/999""","300","","999","""IR/Arctic Ecosystems""","398","false","""B""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"102338","1.0","1188","[""PSYCH""]","1","""0/999""","","","","[""Carlo O. Veltri""]","""1/999""","300","","999","""Academic Internship""","394","true","""C""","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"102339","1.0","153","[""BIO""]","5","""0/999""","","","","[""Jean C. Porterfield""]","""2/999""","200","","999","""Academic Internship""","294","true","""F""","2","""2/999""","""1/999""","""O""","20142","","""Internship""","""Research""","2014"
"102340","1.0","1067","[""ESTH""]","1","""0/999""","","","","[""Cynthia Book""]","""1/999""","300","","999","""Academic Internship""","394","true","""B""","2","""0/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102341","1.0","1057","[""ESTH""]","1","""0/999""","","","","[""Cynthia Book""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""1/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102342","1.0","153","[""BIO""]","1","""0/999""","","","","[""Robert W. McClure""]","""1/999""","200","","999","""Academic Internship""","294","true","""G""","2","""0/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102343","1.0","1178","[""PSYCH""]","1","""0/999""","","","","[""M. Minda Ori\u00f1a""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""1/999""","""O""","20142","","","""Research""","2014"
"102347","1.0","154","[""BIO""]","1","""0/999""","[""WRI""]","","","[""Kyle A. Whittinghill""]","""0/999""","200","","999","""IS/Arctic Ecosystems""","298","false","""B""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102349","1.0","1057","[""ESTH""]","1","""0/999""","","","","[""Robert Hauck""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""1/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102350","1.0","784","[""MGMT""]","1","""0/999""","","","","[""Kenneth Creech""]","""1/999""","200","","999","""Academic Internship""","294","true","""D""","2","""0/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102362","1.0","204","[""CHEM""]","1","""0/999""","","","","[""Douglas J. Beussman""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""1/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102382","1.0","1316","[""SOAN""]","1","""0/999""","","","","[""Thomas A. Williamson""]","""0/999""","200","","999","""IS/Sociolinguistics""","298","false","""B""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102383","1.0","1315","[""SOAN""]","1","""0/999""","","","","[""Ibtesam Al Atiyat""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","2","""1/999""","""0/999""","""O""","20142","","""Internship""","""Research""","2014"
"102389","1.0","205","[""CHEM""]","1","""0/999""","","","","[""Dipannita Kalyani""]","""0/999""","200","","999","""IS/Catalysis Research""","298","false","""A""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102390","1.0","1239","[""REL""]","1","""0/999""","","","","[""Jamie A. Schillinger""]","""0/999""","200","","999","""IS/Lib Theo & Israel Pale""","298","false","""A""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102446","1.0","1316","[""SOAN""]","1","""0/999""","","","","[""Ibtesam Al Atiyat""]","""0/999""","200","","999","""IS/Television & Society""","298","false","""C""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102453","1.0","847","[""MUSIC""]","1","""0/999""","[""WRI""]","","","[""Christopher P. Aspaas""]","""1/999""","200","","999","""IS/Mozart-Ave Verum Theol""","298","false","""E""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102454","1.0","866","[""MUSIC""]","2","""0/999""","","","","[""Catherine R. Rodland""]","""0/999""","300","","999","""IR/Organ Pedagogy/Lit""","398","false","""B""","2","""2/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"102457","1.0","154","[""BIO""]","1","""0/999""","","","","[""John Giannini""]","""0/999""","200","","999","""IS/Tetrahymena Movement""","298","false","""C""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102458","1.0","1058","[""ESTH""]","1","""0/999""","","","","[""Cynthia Book""]","""0/999""","200","","999","""IS/Hosp Worksite Wellness II""","298","false","""B""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"102459","1.0","1139","[""PSCI""]","1","""0/999""","","","","[""Christopher B. Chapp""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""1/999""","""C""","20142","","""Internship""","""Research""","2014"
"102553","1.0","29128","[""ASIAN"", ""HIST""]","1","""0/999""","","","""R""","[""Robert Entenmann""]","""0/999""","200","","999","""IS/China Imagined Commun""","298","false","""A""","2","""1/999""","""0/999""","""O""","20142","","","""Research""","2014"

