"clbid","credits","crsid","departments","enrolled","firsties","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"20154","0.25","212","[""CHEM""]","1","""0/999""","","","[""George L. Hardgrove""]","""0/999""","300","[""SC 321""]","12","""Spectro-Crystallo Lab""","376","true","","3","""2/999""","""0/999""","""O""","19963","[""M 0200-0500PM""]","""Lab""","1996"
"20155","1.0","214","[""CHEM""]","20","""0/999""","","","[""Gail Carlson""]","""8/999""","300","[""SC 374""]","24","""Basic Biochemistry""","379","false","","3","""11/999""","""0/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20156","1.0","218","[""CHEM""]","9","""0/999""","","","[""Gail Carlson""]","""2/999""","300","[""SC 374""]","999","""Metabolic Biochem""","385","false","","3","""13/999""","""0/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20157","1.0","219","[""CHEM""]","8","""0/999""","","","[""Donald A. Tarr""]","""4/999""","300","[""SC 374""]","999","""Adv Inorganic Chem""","386","false","","3","""2/999""","""0/999""","""O""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20158","1.0","220","[""CHEM""]","5","""0/999""","","","[""Gary O. Spessard""]","""0/999""","300","","999","""Reaction Mechanisms""","388","false","","3","""4/999""","""0/999""","""O""","19963","","""Research""","1996"
"20160","1.0","239","[""CHIN""]","11","""5/999""","","","[""Richard Bodman""]","""1/999""","100","[""M 31""]","999","""Beginning Chinese II""","112","false","","3","""2/999""","""3/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20161","0.0","240","[""CHIN""]","11","""5/999""","","","[""Richard Bodman""]","""1/999""","100","[""M 3""]","999","""Begin Chinese II/Lab""","112","false","""A""","3","""2/999""","""3/999""","""O""","19963","[""TTh 0800-0855""]","""Lab""","1996"
"20162","1.0","243","[""CHIN""]","7","""2/999""","","","[""Pin Pin Wan""]","""3/999""","200","[""M 2""]","999","""Intermed Chinese II""","232","false","","3","""2/999""","""1/999""","""O""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20163","0.0","244","[""CHIN""]","7","""2/999""","","","[""Pin Pin Wan""]","""3/999""","200","[""M 3""]","999","""Interm Chinese II/Lab""","232","false","""A""","3","""2/999""","""1/999""","""O""","19963","[""TTh 1005-1100""]","""Lab""","1996"
"20164","1.0","247","[""CHIN""]","5","""0/999""","","","[""Pin Pin Wan""]","""2/999""","200","[""M 36""]","999","""Chinese Drama & Film""","256","false","","3","""3/999""","""0/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20165","1.0","254","[""ECON""]","12","""5/999""","","","[""Xun Pomponio""]","""0/999""","100","[""SC 170""]","25","""Economies in Transtn""","111","false","","3","""0/999""","""0/999""","""O""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20166","1.0","259","[""ECON""]","27","""11/999""","","","[""Edward David Emery""]","""7/999""","100","[""H 302""]","25","""Principles of Econ""","121","false","""A""","3","""5/999""","""2/999""","""C""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20167","1.0","259","[""ECON""]","25","""14/999""","","","[""Edward David Emery""]","""3/999""","100","[""H 413""]","25","""Principles of Econ""","121","false","""B""","3","""2/999""","""6/999""","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20168","1.0","259","[""ECON""]","18","""2/999""","","","[""Anthony Becker""]","""2/999""","100","[""H 413""]","25","""Principles of Econ""","121","false","""C""","3","""6/999""","""7/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20169","1.0","259","[""ECON""]","25","""10/999""","","","[""Mary Ann Emery""]","""2/999""","100","[""H 413""]","25","""Principles of Econ""","121","false","""D""","3","""3/999""","""6/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20170","1.0","260","[""ECON""]","14","""9/999""","","","[""Steve Soderlind""]","""2/999""","200","[""H 301""]","25","""Analytical Principles""","221","false","","3","""0/999""","""3/999""","""O""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20171","1.0","1573","[""ECON""]","18","""1/999""","","","[""Mary Ann Emery""]","""9/999""","200","[""H 302""]","30","""Principles of Acct""","225","false","""A""","3","""5/999""","""3/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20172","1.0","1573","[""ECON""]","25","""2/999""","","","[""Mary Ann Emery""]","""4/999""","200","[""H 301""]","30","""Principles of Acct""","225","false","""B""","3","""6/999""","""10/999""","""O""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20173","1.0","264","[""ECON""]","13","""12/999""","","","[""Rebecca Judge""]","""1/999""","200","[""M 30""]","20","""Economic Methods""","233","false","","3","""0/999""","""5/999""","""O""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20174","1.0","1585","[""ECON""]","10","""0/999""","","","[""William L. Carlson""]","""2/999""","200","[""SC 274""]","999","""Mgmt Information Sys""","236","false","","3","""7/999""","""2/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20175","1.0","1586","[""ECON""]","26","""1/999""","","","[""Richard Goedde""]","""15/999""","200","[""H 317""]","25","""Managerial/Cost Acct""","237","false","","3","""4/999""","""5/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20176","1.0","266","[""ECON""]","12","""0/999""","","","[""Bruce Dalgaard""]","""4/999""","200","[""M 15""]","25","""Econ Develop in Japan""","238","false","","3","""3/999""","""4/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20177","1.0","267","[""ECON""]","19","""0/999""","","","[""Rebecca Judge""]","""12/999""","200","[""H 301""]","25","""Environmental Econ""","242","false","","3","""4/999""","""5/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20178","1.0","268","[""ECON""]","17","""1/999""","","","[""David Schodt""]","""6/999""","200","[""M 11""]","20","""Economic Development""","243","false","","3","""5/999""","""5/999""","""O""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20179","1.0","269","[""ECON""]","17","""1/999""","","","[""Anthony Becker""]","""7/999""","200","[""M 15""]","20","""Bus, Govt & Marketpl""","244","false","","3","""7/999""","""2/999""","""O""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20180","1.0","1592","[""ECON""]","25","""0/999""","","","[""Kathy C. Thomforde""]","""9/999""","200","[""H 317""]","25","""Marketing""","250","false","","3","""13/999""","""3/999""","""C""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20181","1.0","1593","[""ECON""]","18","""1/999""","","","[""Kathy C. Thomforde""]","""5/999""","200","[""L 420""]","25","""Management""","251","false","","3","""7/999""","""4/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20183","1.0","274","[""ECON""]","20","""2/999""","","","[""Paul Wojick""]","""1/999""","200","[""L 420""]","20","""Macroeconomic Theory""","261","false","""A""","3","""0/999""","""17/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20184","1.0","274","[""ECON""]","28","""0/999""","","","[""Bruce Dalgaard""]","""6/999""","200","[""H 301""]","20","""Macroeconomic Theory""","261","false","""B""","3","""0/999""","""14/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20185","1.0","275","[""ECON""]","20","""1/999""","","","[""Jenny Bourne Wahl""]","""5/999""","200","[""M 11""]","20","""Microeconomic Theory""","262","false","""A""","3","""1/999""","""13/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20186","1.0","275","[""ECON""]","22","""0/999""","","","[""Edward David Emery""]","""6/999""","200","[""H 515""]","20","""Microeconomic Theory""","262","false","""B""","3","""1/999""","""13/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20187","1.0","1602","[""ECON""]","14","""1/999""","","","[""Richard Goedde""]","""4/999""","200","[""H 302""]","25","""Corporate Finance""","281","false","","3","""8/999""","""0/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20191","1.0","277","[""ECON""]","1","""0/999""","","","[""Janice Roberts""]","""0/999""","200","","999","""IS/Dance as Business""","298","false","""B""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20193","1.0","277","[""ECON""]","1","""0/999""","","","[""Kathy C. Thomforde""]","""0/999""","200","","999","""IS/Venture Marketing""","298","false","""D""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20197","1.0","279","[""ECON""]","28","""0/999""","","","[""Paul Wojick""]","""4/999""","300","[""H 515""]","20","""Money and Banking""","374","false","","3","""16/999""","""0/999""","""C""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20198","1.0","280","[""ECON""]","10","""0/999""","","","[""Jenny Bourne Wahl""]","""3/999""","300","[""H 302""]","20","""Labor Econ/Employ Rel""","376","false","","3","""2/999""","""0/999""","""O""","19963","[""TTh 1145-0110PM""]","""Lab""","1996"
"20199","1.0","281","[""ECON""]","7","""0/999""","","","[""Xun Pomponio""]","""6/999""","300","[""M 4""]","20","""International Econ""","382","false","","3","""4/999""","""0/999""","""O""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20201","1.0","283","[""ECON""]","17","""0/999""","","","[""David Schodt""]","""0/999""","300","[""H 515""]","999","""Senior Project""","389","false","""B""","3","""17/999""","""0/999""","""O""","19963","[""M 0700-0900PM""]","""Research""","1996"
"20202","1.0","1612","[""CSCI""]","17","""6/999""","","","[""Richard Allen""]","""7/999""","100","[""SC 188""]","25","""Principles Comp Sci""","172","false","""A""","3","""3/999""","""7/999""","""O""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20203","1.0","1612","[""CSCI""]","13","""3/999""","","","[""Matthew Richey""]","""1/999""","100","[""SC 186""]","25","""Principles Comp Sci""","172","false","""B""","3","""3/999""","""8/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20204","1.0","1615","[""CSCI""]","28","""3/999""","","","[""Steven McKelvey""]","""5/999""","200","[""SC 182""]","999","""Software Design & Impl""","272","false","","3","""4/999""","""18/999""","""O""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20205","1.0","299","[""CSCI""]","1","""0/999""","","","[""Wendy Allen""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""1/999""","""0/999""","""O""","19963","","""Research""","1996"
"20206","1.0","300","[""CSCI""]","1","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/WWWsite Design/Org""","298","false","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20207","1.0","297","[""CSCI""]","8","""0/999""","","","[""Richard Allen""]","""6/999""","300","[""SC 186""]","999","""Programming Languages""","376","false","","3","""3/999""","""0/999""","""O""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20208","1.0","306","[""CSCI""]","1","""0/999""","","","[""Matthew Richey""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""O""","19963","","""Research""","1996"
"20209","1.0","307","[""CSCI""]","2","""0/999""","","","[""Matthew Richey""]","""0/999""","300","","999","""IR/Neural Networks""","398","false","","3","""2/999""","""0/999""","""O""","19963","","""Research""","1996"
"20210","1.0","307","[""CSCI""]","1","""0/999""","","","[""Matthew Richey""]","""0/999""","300","","999","""IR/Oo Game Developmnt""","398","false","""A""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20211","0.0","309","[""EDUC""]","82","""0/999""","","""2""","[""Mark Storry""]","""42/999""","200","[""CH 101""]","70","""Drugs & Alcohol""","231","true","","3","""28/999""","""0/999""","""C""","19963","[""W 0700-0900PM""]","""Research""","1996"
"20212","1.0","311","[""EDUC""]","37","""0/0""","","","[""Mark Schelske""]","""4/21""","200","[""FH 10""]","30","""Educ Psychology""","290","false","""A""","3","""4/20""","""22/22""","""C""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20214","1.0","311","[""EDUC""]","33","""1/999""","","","[""Mark Schelske""]","""0/999""","200","[""FH 10""]","30","""Educ Psychology""","290","false","""C""","3","""0/999""","""0/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20215","1.0","314","[""EDUC""]","1","""0/999""","","","[""Jim Holden""]","""0/999""","200","","999","""IS/Learning Styles""","298","false","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20216","1.0","321","[""EDUC""]","12","""0/999""","","","[""Jim Holden""]","""6/13""","300","[""FH 10""]","20","""Prin Secondary Educ""","330","false","""A""","3","""7/15""","""0/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20217","1.0","321","[""EDUC""]","17","""0/999""","","","[""Myron L. Solid""]","""11/15""","300","[""FH 10""]","20","""Prin Secondary Educ""","330","false","""B""","3","""5/15""","""1/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20220","0.5","324","[""EDUC""]","1","""0/999""","","","[""Ann (wagner) Wagner""]","""0/999""","300","","999","""Teaching of Dance""","343","false","","3","""1/999""","""0/999""","""O""","19963","","""Research""","1996"
"20221","1.0","325","[""EDUC""]","17","""0/999""","","","[""Jim Holden""]","""9/999""","300","[""FH 10""]","999","""Teaching of English""","345","false","","3","""6/999""","""1/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20222","0.5","326","[""EDUC""]","1","""0/999""","","","[""James May""]","""0/999""","300","","999","""Tchg of Latin""","349","false","","3","""1/999""","""0/999""","""O""","19963","","""Research""","1996"
"20223","1.0","327","[""EDUC""]","11","""0/999""","","","[""Martha Wallace""]","""7/999""","300","[""FH 10L""]","999","""Tchg of Mathematics""","350","false","","3","""5/999""","""0/999""","""O""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20224","1.0","329","[""EDUC""]","17","""0/999""","","","[""Gloria J. Kiester""]","""8/999""","300","[""CHM 233""]","999","""Tchg Music-Elem Schls""","355","false","","3","""11/999""","""0/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20226","0.5","334","[""EDUC""]","18","""0/999""","","""1""","[""Larry Fowler""]","""9/999""","300","[""FH 10""]","999","""Tchg of Soc Studies""","365","false","","3","""10/999""","""0/999""","""O""","19963","[""MW 0600-0730PM""]","""Research""","1996"
"20227","0.5","335","[""EDUC""]","20","""0/999""","","""1""","[""Mark Schelske""]","""10/999""","300","[""FH 10""]","25","""Counsel/Comm in Schls""","372","false","""A""","3","""8/999""","""5/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20228","0.5","335","[""EDUC""]","18","""0/999""","","""1""","[""Mark Schelske""]","""9/999""","300","[""FH 10""]","25","""Counsel/Comm in Schls""","372","false","""B""","3","""5/999""","""4/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20229","0.5","336","[""EDUC""]","22","""0/999""","","""2""","[""Ann A. Leming""]","""11/999""","300","[""YH 132""]","25","""The Exceptional Child""","375","false","""A""","3","""5/999""","""3/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20230","0.5","336","[""EDUC""]","19","""0/999""","","""2""","[""Ann A. Leming""]","""7/999""","300","[""YH 132""]","25","""The Exceptional Child""","375","false","""B""","3","""9/999""","""1/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20231","1.0","337","[""EDUC""]","5","""0/999""","","""2""","[""Ann A. Leming""]","""0/999""","300","[""YH 132""]","3","""The Exceptional Child""","376","false","""A""","3","""0/999""","""0/999""","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20232","1.0","337","[""EDUC""]","1","""1/999""","","""2""","[""Ann A. Leming""]","""0/999""","300","[""YH 132""]","3","""The Exceptional Child""","376","false","""B""","3","""0/999""","""0/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20233","0.5","340","[""EDUC""]","25","""0/999""","","""1""","[""Larry Zimmerman""]","""0/999""","300","[""FH 10L""]","999","""Senior Seminar Educ""","381","false","","3","""23/999""","""0/999""","""O""","19963","[""MWF 0800-0855""]","""Research""","1996"
"20234","1.0","322","[""EDUC""]","18","""0/999""","","","[""John Welckle""]","""7/999""","300","[""FH 10""]","999","""Social Studies Persp""","334","false","","3","""12/999""","""0/999""","""O""","19963","[""TTh 0600-0730PM""]","""Research""","1996"
"20235","0.5","342","[""EDUC""]","25","""0/999""","","""2""","[""Myron L. Solid""]","""0/999""","300","[""FH 10""]","999","""Human ISSues in Educ""","385","false","","3","""23/999""","""0/999""","""O""","19963","[""M-F 1200-0400PM""]","""Research""","1996"
"20236","3.0","1638","[""EDUC""]","25","""0/999""","","","[""Larry Zimmerman""]","""0/999""","300","","999","""Student Teaching""","389","false","","3","""23/999""","""0/999""","""O""","19963","","""Research""","1996"
"20237","1.0","345","[""EDUC""]","1","""0/999""","","","[""Mark Schelske""]","""0/999""","300","","999","""IR/Program Evaluation""","398","false","","3","""1/999""","""0/999""","""O""","19963","","""Research""","1996"
