"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"113798","1.0","1325","[""SPAN""]","","","","","[""Molly Tun""]","100","[""TOH 308""]","""Beginning Spanish II""","112","false","""C""","3","""O""","20173","[""MWF 0200-0255PM""]","","""Research""","2017"
"113799","0.25","1004","[""ESAC""]","[""SPM""]","","","","[""Robert Hauck""]","100","[""SAC Pool""]","""Beginning Swimming""","121","false","","3","""O""","20173","[""TTh 0800-0855""]","","""Research""","2017"
"113800","1.0","30520","[""NURS""]","","","","","[""Susan Huehn""]","300","[""YTT 050A""]","""Behavioral Health""","317","false","","3","""O""","20173","[""MWF 0800-0855""]","","""Research""","2017"
"113802","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Jason J. Ripley""]","100","[""OM 240""]","""Bible/Culture/Commun""","121","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","""Bible in Culture and Community""","""Research""","2017"
"113803","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""L. DeAne Lagerquist""]","100","[""OM 305""]","""Bible/Culture/Commun""","121","false","""B""","3","""O""","20173","[""MWF 0800-0855""]","""Bible in Culture and Community""","""Research""","2017"
"113804","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""John Barbour""]","100","[""OM 210""]","""Bible/Culture/Commun""","121","false","""C""","3","""O""","20173","[""MWF 0905-1000""]","""Bible in Culture and Community""","""Research""","2017"
"113805","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""David Booth""]","100","[""OM 305""]","""Bible/Culture/Commun""","121","false","""D""","3","""O""","20173","[""MWF 0905-1000""]","""Bible in Culture and Community""","""Research""","2017"
"113806","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Jason J. Ripley""]","100","[""OM 210""]","""Bible/Culture/Commun""","121","false","""E""","3","""O""","20173","[""MWF 1045-1140""]","""Bible in Culture and Community""","""Research""","2017"
"113807","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""OM 310""]","""Bible/Culture/Commun""","121","false","""F""","3","""O""","20173","[""MWF 1045-1140""]","""Bible in Culture and Community""","""Research""","2017"
"113808","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Anthony Bateza""]","100","[""OM 305""]","""Bible/Culture/Commun""","121","false","""G""","3","""O""","20173","[""MWF 1150-1245PM""]","""Bible in Culture and Community""","""Research""","2017"
"113809","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Anthony Bateza""]","100","[""OM 240""]","""Bible/Culture/Commun""","121","false","""H""","3","""O""","20173","[""MWF 1255-0150PM""]","""Bible in Culture and Community""","""Research""","2017"
"113810","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Margaret Odell""]","100","[""OM 240""]","""Bible/Culture/Commun""","121","false","""I""","3","""O""","20173","[""MWF 1255-0150PM""]","""Bible in Culture and Community""","""Research""","2017"
"113811","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Margaret Odell""]","100","[""TBA""]","""Bible/Culture/Commun""","121","false","""J""","3","""O""","20173","[""MWF 0200-0255PM""]","""Bible in Culture and Community""","""Research""","2017"
"113812","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""OM 305"", ""TBA""]","""Bible/Culture/Commun""","121","false","""K""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Bible in Culture and Community""","""Research""","2017"
"113813","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Jamie A. Schillinger""]","100","[""OM 310"", ""OM 310""]","""Bible/Culture/Commun""","121","false","""L""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Bible in Culture and Community""","""Research""","2017"
"113814","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""TBA""]","""Bible/Culture/Commun""","121","false","""M""","3","""O""","20173","[""MWF 1150-1245PM""]","""Bible in Culture and Community""","""Research""","2017"
"113815","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Charles Wilson""]","100","[""OM 310"", ""OM 310""]","""Bible/Culture/Commun""","121","false","""N""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Bible in Culture and Community""","""Research""","2017"
"113816","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Peder J. Jothen""]","100","[""OM 310""]","""Bible/Culture/Commun""","121","false","""O""","3","""O""","20173","[""MWF 0905-1000""]","""Bible in Culture and Community""","""Research""","2017"
"113817","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""James Hanson""]","100","[""OM 305"", ""OM 305""]","""Bible/Culture/Commun""","121","false","""P""","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Bible in Culture and Community""","""Research""","2017"
"113818","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Charles Wilson""]","100","[""OM 310"", ""TBA""]","""Bible/Culture/Commun""","121","false","""Q""","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Bible in Culture and Community""","""Research""","2017"
"113819","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Peder J. Jothen""]","100","[""OM 305""]","""Bible/Culture/Commun""","121","false","""R""","3","""O""","20173","[""MWF 0200-0255PM""]","""Bible in Culture and Community""","""Research""","2017"
"113821","1.0","214","[""CHEM""]","[""IST""]","","","","[""William C. Solomon""]","300","[""RNS 310""]","""Biochemistry I""","379","false","","3","""O""","20173","[""MWF 1150-1245PM""]","","""Research""","2017"
"113822","1.0","218","[""CHEM""]","","","","","[""Staff""]","300","[""RNS 435""]","""Biochemistry II""","385","false","","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"113823","0.0","26650","[""BIO""]","","26649","""1""","","[""Beth Pettitt""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""A""","3","""O""","20173","[""M 0100-0400PM""]","","""Lab""","2017"
"113824","0.0","26650","[""BIO""]","","26649","""1""","","[""Beth Pettitt""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""B""","3","""O""","20173","[""T 0800-1100""]","","""Lab""","2017"
"113825","0.0","26650","[""BIO""]","","26649","""1""","","[""Beth Pettitt""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""C""","3","""O""","20173","[""T 1145-0245PM""]","","""Lab""","2017"
"113826","0.0","26650","[""BIO""]","","26649","""2""","","[""Diane K. Angell""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""E""","3","""O""","20173","[""Th 1245-0345PM""]","","""Lab""","2017"
"113827","0.0","26650","[""BIO""]","","26649","""2""","","[""Diane K. Angell""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""D""","3","""O""","20173","[""Th 0800-1100""]","","""Lab""","2017"
"113828","1.0","26649","[""BIO""]","[""IST"", ""SED""]","26649","""1""","","[""Beth Pettitt""]","100","[""TOH 280""]","""Biodiversity Foundations""","150","false","""A""","3","""O""","20173","[""MWF 1045-1140""]","""Evolutionary Foundations of Biodiversity""","""Research""","2017"
"113829","1.0","26649","[""BIO""]","[""IST"", ""SED""]","26649","""2""","","[""Diane K. Angell""]","100","[""RNS 290""]","""Biodiversity Foundations""","150","false","""B""","3","""O""","20173","[""MWF 0800-0855""]","""Evolutionary Foundations of Biodiversity""","""Research""","2017"
"113830","1.0","100","[""BIO""]","[""IST"", ""SED""]","100","","","[""Sara E. Fruehling""]","100","[""RNS 150""]","""Biological Science""","121","false","","3","""O""","20173","[""MWF 1150-1245PM""]","""Biological Science: Issues in Biology""","""Research""","2017"
"113831","0.0","101","[""BIO""]","","100","","","[""Sara E. Fruehling""]","100","[""RNS 454""]","""Biological Science Lab""","121","false","""B""","3","""O""","20173","[""Th 1245-0245PM""]","","""Lab""","2017"
"113832","0.0","101","[""BIO""]","","100","","","[""Sara E. Fruehling""]","100","[""RNS 454""]","""Biological Science Lab""","121","false","""C""","3","""O""","20173","[""Th 0300-0500PM""]","","""Lab""","2017"
"113833","0.0","101","[""BIO""]","","100","","","[""Sara E. Fruehling""]","100","[""RNS 454""]","""Biological Science Lab""","121","false","""A""","3","""O""","20173","[""Th 0850-1050""]","","""Lab""","2017"
"113834","0.0","101","[""BIO""]","","100","","","[""Sara E. Fruehling""]","100","[""RNS 454""]","""Biological Science Lab""","121","false","""D""","3","""O""","20173","[""W 0200-0400PM""]","","""Lab""","2017"
"113835","1.0","1165","[""PSYCH""]","[""IST""]","","","","[""Staff""]","200","[""RNS 290""]","""Biopsychology""","238","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","","""Research""","2017"
"113836","1.0","1165","[""PSYCH""]","[""IST""]","","","","[""Anna E. Johnson""]","200","[""RNS 290""]","""Biopsychology""","238","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","","""Research""","2017"
"113841","0.25","811","[""MUSIC""]","","","","","[""Larry J. Zimmerman""]","100","[""CHM 140""]","""Brass Techniques""","166","false","","3","""O""","20173","[""MWF 0905-1000""]","","""Research""","2017"
"113859","1.0","731","[""MATH""]","[""AQR""]","","","","[""Staff""]","100","[""RNS 204""]","""Calculus I""","120","false","""B""","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"113860","1.0","731","[""MATH""]","[""AQR""]","","","","[""Staff""]","100","[""TOH 184""]","""Calculus I""","120","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","","""Research""","2017"
"113861","1.0","731","[""MATH""]","[""AQR""]","","","","[""Staff""]","100","[""TOH 184"", ""TOH 184""]","""Calculus I""","120","false","""C""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"113862","1.0","733","[""MATH""]","[""AQR""]","","","","[""Staff""]","100","[""RNS 206""]","""Calculus II""","126","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","","""Research""","2017"
"113863","1.0","733","[""MATH""]","[""AQR""]","","","","[""Kosmas Diveris""]","100","[""RNS 206""]","""Calculus II""","126","false","""C""","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"113864","1.0","733","[""MATH""]","[""AQR""]","","","","[""Kosmas Diveris""]","100","[""RNS 206""]","""Calculus II""","126","false","""D""","3","""O""","20173","[""MWF 1150-1245PM""]","","""Research""","2017"
"113865","1.0","733","[""MATH""]","[""AQR""]","","","","[""Staff""]","100","[""RNS 206""]","""Calculus II""","126","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","","""Research""","2017"
"113866","1.0","26714","[""BIO""]","","26714","","","[""Kimberly A. Kandl""]","200","[""RNS 410""]","""Cell Biology""","227","false","","3","""O""","20173","[""MWF 0800-0855""]","","""Research""","2017"
"113867","0.0","26715","[""BIO""]","","26714","","","[""Kimberly A. Kandl""]","200","[""RNS 394""]","""Cell Biology Lab""","227","false","""A""","3","""O""","20173","[""M 0100-0400PM""]","","""Lab""","2017"
"113868","0.0","26715","[""BIO""]","","26714","","","[""Kimberly A. Kandl""]","200","[""RNS 394""]","""Cell Biology Lab""","227","false","""B""","3","""O""","20173","[""T 0800-1100""]","","""Lab""","2017"
"113869","0.0","26715","[""BIO""]","","26714","","","[""Kimberly A. Kandl""]","200","[""RNS 394""]","""Cell Biology Lab""","227","false","""C""","3","""O""","20173","[""T 0120-0420PM""]","","""Lab""","2017"
"113870","0.0","22826","[""NEURO""]","","22782","","","[""Staff""]","200","[""RNS 355""]","""Cell/Molec Neuro Lab""","239","false","""A""","3","""O""","20173","[""Th 0800-1100""]","","""Lab""","2017"
"113871","0.0","22826","[""NEURO""]","","22782","","","[""Staff""]","200","[""RNS 355""]","""Cell/Molec Neuro Lab""","239","false","""B""","3","""O""","20173","[""Th 1245-0345PM""]","","""Lab""","2017"
"113872","1.0","22782","[""NEURO""]","[""IST"", ""SED""]","22782","","","[""Staff""]","200","[""RNS 190""]","""Cell/Molec Neuroscience""","239","false","","3","""O""","20173","[""MWF 1045-1140""]","""Cellular and Molecular Neuroscience""","""Research""","2017"
"113875","1.0","1496","[""ART""]","[""ALS-A""]","","","","[""Paul S. Briggs""]","200","[""CAD 115""]","""Ceramics""","207","false","","3","""O""","20173","[""MWF 0800-1000""]","","""Research""","2017"
"113879","0.0","195","[""CHEM""]","","194","","","[""Rodrigo Sanchez-Gonzalez""]","100","[""RNS 350""]","""Chemical Reactions Lab""","126","false","""A""","3","""O""","20173","[""M 0200-0500PM""]","","""Lab""","2017"
"113880","0.0","195","[""CHEM""]","","194","","","[""Jeffrey J. Schwinefus""]","100","[""RNS 350""]","""Chemical Reactions Lab""","126","false","""B""","3","""O""","20173","[""T 0800-1100""]","","""Lab""","2017"
"113881","0.0","195","[""CHEM""]","","194","","","[""Beth Abdella""]","100","[""RNS 350""]","""Chemical Reactions Lab""","126","false","""C""","3","""O""","20173","[""T 1145-0245PM""]","","""Lab""","2017"
"113882","0.0","195","[""CHEM""]","","194","","","[""William C. Solomon""]","100","[""RNS 350""]","""Chemical Reactions Lab""","126","false","""D""","3","""O""","20173","[""T 0300-0600PM""]","","""Lab""","2017"
"113883","0.0","195","[""CHEM""]","","194","","","[""William C. Solomon""]","100","[""RNS 350""]","""Chemical Reactions Lab""","126","false","""F""","3","""O""","20173","[""Th 0800-1100""]","","""Lab""","2017"
"113884","0.0","195","[""CHEM""]","","194","","","[""Denis Drolet""]","100","[""RNS 350""]","""Chemical Reactions Lab""","126","false","""G""","3","""O""","20173","[""Th 1250-0350PM""]","","""Lab""","2017"
"113885","1.0","194","[""CHEM""]","[""SED""]","194","","","[""Mary Walczak""]","100","[""RNS 390""]","""Chemical Reactions""","126","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","""Energies and Rates of Chemical Reactions""","""Research""","2017"
"113886","1.0","194","[""CHEM""]","[""SED""]","194","","","[""Elodie Marlier""]","100","[""RNS 390""]","""Chemical Reactions""","126","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","""Energies and Rates of Chemical Reactions""","""Research""","2017"
"113887","1.0","194","[""CHEM""]","[""SED""]","194","","","[""Beth Abdella""]","100","[""RNS 390""]","""Chemical Reactions""","126","false","""C""","3","""O""","20173","[""MWF 1045-1140""]","""Energies and Rates of Chemical Reactions""","""Research""","2017"
"113888","1.0","194","[""CHEM""]","[""SED""]","194","","","[""Beth Abdella""]","100","[""RNS 390""]","""Chemical Reactions""","126","false","""D""","3","""O""","20173","[""MWF 1150-1245PM""]","""Energies and Rates of Chemical Reactions""","""Research""","2017"
"113889","1.0","194","[""CHEM""]","[""SED""]","194","","","[""Denis Drolet""]","100","[""RNS 390""]","""Chemical Reactions""","126","false","""E""","3","""O""","20173","[""MWF 1255-0150PM""]","""Energies and Rates of Chemical Reactions""","""Research""","2017"
"113890","0.0","195","[""CHEM""]","","194","","","[""Denis Drolet""]","100","[""RNS 350""]","""Chemical Reactions Lab""","126","false","""E""","3","""O""","20173","[""W 0200-0500PM""]","","""Lab""","2017"
"113895","1.0","406","[""ENGL""]","[""ALS-L""]","","","","[""Mary Titus""]","200","[""RML 515""]","""Children's & Young Adult Literature""","242","false","","3","""O""","20173","[""MWF 1150-1245PM""]","""Children's and Young Adult Literature""","""Research""","2017"
